,id,header,offeredSince,availabilty,status,statusNew,price,postCode1,postCode2,neighbourhood,areaM2,rooms,interior,agent,link,scrapDate
29,53b4bcc9,Apartment Leonardostraat 6 I,"
3 months
","
Immediately
",NA,"
For rent
",4300.0,1077,EV,Apollobuurt,185,6,Upholstered,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/53b4bcc9/leonardostraat,2022-10-19 20:33:16
0,27400da1,Apartment Dam,"
3 months
","
Immediately
",NA,"
For rent
",5500.0,1012,JS,Burgwallen-Oude Zijde,125,3,Upholstered or furnished,Out Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/27400da1/dam,2022-10-19 20:33:16
1,d1e66cb9,Apartment Koningin Wilhelminaplein,"
3 months
","
Immediately
",NA,"
For rent
",2250.0,1062,KS,Westlandgracht,90,3,Furnished,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/d1e66cb9/koningin-wilhelminaplein,2022-10-19 20:33:16
2,25dd8972,Apartment Nieuwe Prinsengracht,"
3 months
","
From 01-11-2022
",NA,"
For rent
",2300.0,1018,VT,Weesperbuurt/Plantage,75,2,Furnished,City Homes,https://www.pararius.com/apartment-for-rent/amsterdam/25dd8972/nieuwe-prinsengracht,2022-10-19 20:33:16
3,2b8657b4,Apartment Evertsweertplantsoen 22,"
3 months
","
Immediately
",NA,"
For rent
",1849.0,1069,RL,Osdorp-Midden,60,2,Upholstered or furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/2b8657b4/evertsweertplantsoen,2022-10-19 20:33:16
4,e9c6ee13,Apartment Keizersstraat,"
3 months
","
Immediately
",NA,"
For rent
",2500.0,1011,GD,Nieuwmarkt/Lastage,100,3,Furnished,Michiel Stolker Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/e9c6ee13/keizersstraat,2022-10-19 20:33:16
5,fb097267,Apartment Brouwersgracht 180 A,"
3 months
","
Immediately
",NA,"
For rent
",6500.0,1013,HC,Haarlemmerbuurt,200,4,Furnished,Prinsen Residence International,https://www.pararius.com/apartment-for-rent/amsterdam/fb097267/brouwersgracht,2022-10-19 20:33:16
6,65099420,Apartment Willemsparkweg,"
3+ months
","
Immediately
",NA,"
For rent
",4950.0,1071,GN,Museumkwartier,185,6,Upholstered,Aham Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/65099420/willemsparkweg,2022-10-19 20:33:16
7,3a4ce2f2,Apartment Kerkstraat 132 A,"
3+ months
","
Immediately
",NA,"
For rent
",3450.0,1017,GP,Grachtengordel-Zuid,129,4,NA,Broersma Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/3a4ce2f2/kerkstraat,2022-10-19 20:33:16
8,35f18df0,Apartment Leeuwenwerf,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",2450.0,1018,KA,Oostelijke Eilanden/Kadijken,104,4,NA,Huisportaal.nl,https://www.pararius.com/apartment-for-rent/amsterdam/35f18df0/leeuwenwerf,2022-10-19 20:33:16
9,4c1a8402,House Moestuinlaan,"
3+ months
","
In consultation
",NA,"
For rent
",4500.0,1036,KD,Tuindorp Oostzaan,200,10,Upholstered or furnished,Von Poll Real Estate - Centrum,https://www.pararius.com/house-for-rent/amsterdam/4c1a8402/moestuinlaan,2022-10-19 20:33:16
10,41c4d3fc,Apartment Van Breestraat 90 II,"
3+ months
","
Immediately
",NA,"
For rent
",4250.0,1071,ZS,Museumkwartier,122,7,Upholstered,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/41c4d3fc/van-breestraat,2022-10-19 20:33:16
11,6c424ce9,Apartment Esplanade de Meer,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",2500.0,1098,WN,Middenmeer,96,3,Furnished,The Dutch Realty,https://www.pararius.com/apartment-for-rent/amsterdam/6c424ce9/esplanade-de-meer,2022-10-19 20:33:16
12,1cb34bf2,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1694.0,1033,PG,Noordelijke IJ-oevers West,89,2,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/1cb34bf2/ndsm-kade,2022-10-19 20:33:16
13,83aa1b10,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1568.0,1033,PG,Noordelijke IJ-oevers West,64,2,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/83aa1b10/ndsm-kade,2022-10-19 20:33:16
14,b10dbe3c,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",Rented under option,"
Rented under option
",1460.0,1033,PG,Noordelijke IJ-oevers West,63,2,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/b10dbe3c/ndsm-kade,2022-10-19 20:33:16
15,c4c0fce4,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",1487.0,1033,PG,Noordelijke IJ-oevers West,71,2,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/c4c0fce4/ndsm-kade,2022-10-19 20:33:16
16,c47d6bed,Apartment Grasweg 168,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1550.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/c47d6bed/grasweg,2022-10-19 20:33:16
17,53e8856f,Apartment Mary van der Sluisstraat 284 *,"
3+ months
","
From 16-11-2022
",NA,"
For rent
",2250.0,1095,ME,Zeeburgereiland/Nieuwe Diep,88,3,NA,Mid-stay Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/53e8856f/mary-van-der-sluisstraat,2022-10-19 20:33:16
18,28d6ff64,Apartment Houthavenweg,"
3+ months
","
Immediately
",NA,"
For rent
",1688.0,1014,ZA,Houthavens,60,1,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/28d6ff64/houthavenweg,2022-10-19 20:33:16
19,41f964c4,Apartment Haparandaweg,"
3+ months
","
Immediately
",NA,"
For rent
",1328.0,1013,BD,Houthavens,43,1,NA,Wooove B.V.,https://www.pararius.com/apartment-for-rent/amsterdam/41f964c4/haparandaweg,2022-10-19 20:33:16
20,cc193b6a,Apartment Lijnbaansgracht,"
3+ months
","
From 07-12-2022
",NA,"
For rent
",7500.0,1016,VX,Jordaan,178,2,Upholstered or furnished,Kerkvliet Makelaars,https://www.pararius.com/apartment-for-rent/amsterdam/cc193b6a/lijnbaansgracht,2022-10-19 20:33:16
21,533bef1e,Apartment Grasweg 148,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1550.0,1031,HX,Noordelijke IJ-oevers West,69,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/533bef1e/grasweg,2022-10-19 20:33:16
22,14bcf361,Apartment Grasweg 122,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1747.0,1031,HX,Noordelijke IJ-oevers West,90,2,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/14bcf361/grasweg,2022-10-19 20:33:16
23,68ee9f5a,Apartment Ruysdaelkade 197 2,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",1865.0,1072,AV,Nieuwe Pijp,58,3,Furnished,The Tenants Group,https://www.pararius.com/apartment-for-rent/amsterdam/68ee9f5a/ruysdaelkade,2022-10-19 20:33:16
24,c4f5784b,Apartment Keizersgracht 385 B,"
3+ months
","
In consultation
",NA,"
For rent
",9750.0,1016,EJ,Grachtengordel-West,300,5,Upholstered or furnished,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/c4f5784b/keizersgracht,2022-10-19 20:33:16
25,7488ed77,Studio Wibautstraat 150,"
3+ months
","
Immediately
",NA,"
For rent
",3250.0,1091,GR,Weesperzijde,40,1,Furnished,ViaDaan,https://www.pararius.com/studio-for-rent/amsterdam/7488ed77/wibautstraat,2022-10-19 20:33:16
26,365dd50b,Apartment Grasweg 278,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1446.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/365dd50b/grasweg,2022-10-19 20:33:16
27,4982ff93,Apartment Kalverstraat,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",2750.0,1012,PH,Burgwallen-Nieuwe Zijde,110,4,Furnished,The Dutch Realty,https://www.pararius.com/apartment-for-rent/amsterdam/4982ff93/kalverstraat,2022-10-19 20:33:16
28,b6921db8,Apartment Bos en Lommerplantsoen,"
3+ months
","
Immediately
",NA,"
For rent
",4500.0,1055,AA,De Kolenkit,50,2,Furnished,Rotterdam Apartments,https://www.pararius.com/apartment-for-rent/amsterdam/b6921db8/bos-en-lommerplantsoen,2022-10-19 20:33:16
29,26156061,Apartment Grasweg 344,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1773.0,1031,HX,Noordelijke IJ-oevers West,74,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/26156061/grasweg,2022-10-19 20:33:16
0,0355c0b2,Apartment Grasweg 138,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1540.0,1031,HX,Noordelijke IJ-oevers West,69,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/0355c0b2/grasweg,2022-10-19 20:33:16
1,be3520a3,Apartment Grasweg 292,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1447.0,1031,HX,Noordelijke IJ-oevers West,63,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/be3520a3/grasweg,2022-10-19 20:33:16
2,e528e4ee,Apartment Grasweg 152,"
3+ months
","
In consultation
",Rented under option,"
Rented under option
",1367.0,1031,HX,Noordelijke IJ-oevers West,62,3,NA,Uppmark,https://www.pararius.com/apartment-for-rent/amsterdam/e528e4ee/grasweg,2022-10-19 20:33:16
3,bf4f3b4d,Apartment Albert Cuypstraat 143 3,"
3+ months
","
Immediately
",NA,"
For rent
",2900.0,1072,CS,Oude Pijp,53,2,Furnished,Surreal Estate,https://www.pararius.com/apartment-for-rent/amsterdam/bf4f3b4d/albert-cuypstraat,2022-10-19 20:33:16
4,721dfe13,House Singel,"
3+ months
","
From 01-11-2022
",NA,"
For rent
",5500.0,1012,VD,Burgwallen-Nieuwe Zijde,320,6,Upholstered,Lankhorst Makelaars,https://www.pararius.com/house-for-rent/amsterdam/721dfe13/singel,2022-10-19 20:33:16
5,a74d70c1,Studio August Allebéplein,"
3+ months
","
Immediately
",NA,"
For rent
",673.0,1062,AC,Overtoomse Veld,30,1,Upholstered,Change=,https://www.pararius.com/studio-for-rent/amsterdam/a74d70c1/august-allebeplein,2022-10-19 20:33:16
6,2808b10c,Apartment Prinsengracht,"
3+ months
","
From 31-12-2022
",NA,"
For rent
",4900.0,1016,GV,Grachtengordel-West,100,3,Upholstered or furnished,Top Select Housing,https://www.pararius.com/apartment-for-rent/amsterdam/2808b10c/prinsengracht,2022-10-19 20:33:16
7,2d8cb323,Apartment NDSM-kade,"
3+ months
","
From 01-12-2022
",NA,"
For rent
",2654.0,1033,PG,Noordelijke IJ-oevers West,129,4,Upholstered,"FRIS Woningmakelaars Amsterdam,                                                                                 Eefje Voogd Makelaardij",https://www.pararius.com/apartment-for-rent/amsterdam/2d8cb323/ndsm-kade,2022-10-19 20:33:16
8,d3b155c2,Apartment Stromarkt,"
3+ months
","
Immediately
",NA,"
For rent
",2350.0,1012,SW,Burgwallen-Nieuwe Zijde,65,2,Furnished,123Wonen Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/d3b155c2/stromarkt,2022-10-19 20:33:16
9,b0fd4918,Apartment Stadionweg,"
3+ months
","
Immediately
",NA,"
For rent
",2700.0,1077,ST,Apollobuurt,120,3,Upholstered or furnished,Van Laar Vastgoed,https://www.pararius.com/apartment-for-rent/amsterdam/b0fd4918/stadionweg,2022-10-19 20:33:16
10,5341258c,Apartment John Blankensteinstraat,"
3+ months
","
Immediately
",Rented under option,"
Rented under option
",3400.0,1095,MB,Zeeburgereiland/Nieuwe Diep,105,5,Upholstered,Amsterdam Property Renting,https://www.pararius.com/apartment-for-rent/amsterdam/5341258c/john-blankensteinstraat,2022-10-19 20:33:16
11,d886ac17,Studio Elizabeth Cady Stantonplein,"
3+ months
","
Immediately
",NA,"
For rent
",655.0,1102,BL,Bijlmer Centrum ,30,1,Upholstered,Change=,https://www.pararius.com/studio-for-rent/amsterdam/d886ac17/elizabeth-cady-stantonplein,2022-10-19 20:33:16
12,aeba7620,Apartment Tasmanstraat 3,"
3+ months
","
Immediately
",NA,"
For rent
",2150.0,1013,PW,Houthavens,100,4,Furnished,ViaDaan,https://www.pararius.com/apartment-for-rent/amsterdam/aeba7620/tasmanstraat,2022-10-19 20:33:16
13,2ee5b41e,Apartment Koningin Wilhelminaplein,"
3+ months
","
Immediately
",NA,"
For rent
",2250.0,1062,KS,Westlandgracht,90,3,Furnished,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/2ee5b41e/koningin-wilhelminaplein,2022-10-19 20:33:16
14,108f1768,Apartment IJdok,"
3+ months
","
Immediately
",NA,"
For rent
",2550.0,1013,MM,Haarlemmerbuurt,55,2,Upholstered or furnished,startupstays,https://www.pararius.com/apartment-for-rent/amsterdam/108f1768/ijdok,2022-10-19 20:33:16
15,1a247f14,Apartment Amstelveenseweg,"
3+ months
","
Immediately
",NA,"
For rent
",2450.0,1075,XL,Schinkelbuurt,70,3,Upholstered or furnished,Skyreach Stay,https://www.pararius.com/apartment-for-rent/amsterdam/1a247f14/amstelveenseweg,2022-10-19 20:33:16
16,67796d14,Apartment Gerard Doustraat,"
18-10-2022
","
In consultation
",Under option,"
Under option
",1900.0,1073,VZ,Oude Pijp,50,3,Furnished,AHA (Another Home Abroad),https://www.pararius.com/apartment-for-rent/amsterdam/67796d14/gerard-doustraat,2022-10-19 20:33:16
17,f1279c17,Apartment Tweede Helmersstraat 41 I,"
18-10-2022
","
From 01-11-2022
",Under offer,"
Under offer
",1700.0,1054,CC,Helmersbuurt,53,2,Furnished,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/f1279c17/tweede-helmersstraat,2022-10-19 20:33:16
18,a625fb40,Apartment Havikshorst,"
18-10-2022
","
In consultation
",Under offer,"
Under offer
",2100.0,1083,TS,Buitenveldert-Oost,77,3,Furnished,Peters & Partners,https://www.pararius.com/apartment-for-rent/amsterdam/a625fb40/havikshorst,2022-10-19 20:33:16
19,0061176f,Apartment Herengracht 579 1,"
17-10-2022
","
Immediately
",Under offer,"
Under offer
",5400.0,1017,CD,Grachtengordel-Zuid,127,3,Furnished,Parker & Williams Real Estate Services,https://www.pararius.com/apartment-for-rent/amsterdam/0061176f/herengracht,2022-10-19 20:33:16
20,7b207816,Apartment Lutmastraat 117 F + PP,"
17-10-2022
","
Immediately
",Under option,"
Under option
",1700.0,1073,GS,Zuid Pijp,64,2,Upholstered,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/7b207816/lutmastraat,2022-10-19 20:33:16
21,af3ccc0a,Apartment Postjeskade 149 I,"
14-10-2022
","
Immediately
",Under offer,"
Under offer
",1800.0,1058,DN,Westindische Buurt,65,3,Furnished,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/af3ccc0a/postjeskade,2022-10-19 20:33:16
22,382a0d65,Apartment Griseldestraat 28 4,"
14-10-2022
","
Immediately
",Under offer,"
Under offer
",2000.0,1055,AX,Erasmuspark,62,3,Upholstered,The Rental Agency Amsterdam,https://www.pararius.com/apartment-for-rent/amsterdam/382a0d65/griseldestraat,2022-10-19 20:33:16
23,237801d0,Apartment Omval 42,"
14-10-2022
","
From 05-11-2022
",Under offer,"
Under offer
",2350.0,1096,HV,Omval/Overamstel,105,3,Furnished,Amsterdam Housing,https://www.pararius.com/apartment-for-rent/amsterdam/237801d0/omval,2022-10-19 20:33:16
24,ab4bcd27,Apartment Gietersstraat 6 hs,"
14-10-2022
","
Immediately
",Under offer,"
Under offer
",1700.0,1015,HB,Jordaan,72,3,Furnished,Dutch Housing Centre BV,https://www.pararius.com/apartment-for-rent/amsterdam/ab4bcd27/gietersstraat,2022-10-19 20:33:16
25,50e3d589,Apartment Rozenstraat 80 C,"
14-10-2022
","
In consultation
",Under option,"
Under option
",1400.0,1016,NX,Jordaan,59,2,Upholstered,Rappange Makelaardij,https://www.pararius.com/apartment-for-rent/amsterdam/50e3d589/rozenstraat,2022-10-19 20:33:16
26,1ee362b8,Apartment Bloemgracht,"
13-10-2022
","
Immediately
",Under option,"
Under option
",2250.0,1016,KP,Jordaan,67,3,Upholstered,TVN Real Estate,https://www.pararius.com/apartment-for-rent/amsterdam/1ee362b8/bloemgracht,2022-10-19 20:33:16
27,91897047,Apartment Prins Hendrikkade,"
13-10-2022
","
From 01-12-2022
",Under option,"
Under option
",1650.0,1011,AR,Nieuwmarkt/Lastage,80,3,Upholstered,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/91897047/prins-hendrikkade,2022-10-19 20:33:16
28,02b108eb,Apartment Erasmusgracht,"
13-10-2022
","
From 01-12-2022
",Under option,"
Under option
",1650.0,1061,BL,De Kolenkit,69,2,Furnished,HB Housing,https://www.pararius.com/apartment-for-rent/amsterdam/02b108eb/erasmusgracht,2022-10-19 20:33:16
29,9c98e265,Apartment Eerste Weteringdwarsstraat,"
13-10-2022
","
In consultation
",Under offer,"
Under offer
",1750.0,1017,TM,De Weteringschans,46,2,Upholstered,Engel en Volkers Amsterdam Centrum,https://www.pararius.com/apartment-for-rent/amsterdam/9c98e265/eerste-weteringdwarsstraat,2022-10-19 20:33:16
